HOITEMID,ITEMNAME,ADDRESS,LGA_NAME21,lat_long
5053928.0,"Bogey Hole, The","Shortland Esplande, Newcastle",NEWCASTLE,"[-32.93512536247486, 151.78168197307735]"
5012262.0,Wambool old-rail truss overbridges,"Main Western Railway, Wambool",BATHURST REGIONAL,"[-33.51260208306056, 149.75710586530582]"
5045024.0,Bowen Terrace,3-25 Bathurst Road Orange,ORANGE,"[-33.28545609532298, 149.10654828771297]"
5044964.0,Millers Point Post Office,12 Kent Street Millers Point,SYDNEY,"[-33.85852066339827, 151.20378063497523]"
5045342.0,Harbour View Hotel and site,18 Lower Fort Street Millers Point,SYDNEY,"[-33.856739548720604, 151.2073666297016]"
5053213.0,"Shops, Victorian pair / Samson's Cottage",75-75.5 George Street The Rocks,SYDNEY,"[-33.8586759108646, 151.20876360324215]"
5012051.0,Hawkesbury River Railway Station group,"Main Northern railway, Brooklyn",HORNSBY,"[-33.54712853531414, 151.22630088941395]"
5053873.0,Ashfield Reservoir (Elevated) (WS 0003),"Holden Street, Ashbury",CANTERBURY-BANKSTOWN,"[-33.898983909297854, 151.12456855088982]"
5011949.0,Substation,34a-36 Whistler Street Manly,NORTHERN BEACHES,"[-33.79596734865011, 151.2860026016396]"
5045743.0,Land Next to Male Orphan School,Lot 1 Cartwright Street Bonnyrigg,FAIRFIELD,"[-33.891120799440614, 150.87824069925682]"
5012089.0,Leeton District Office - Artefacts in Reception Lobby Showcase 1,NULL,LEETON,"[-34.55019469820748, 146.40664519366803]"
5053193.0,Samson's Cottage (wall remains),8 Kendall Lane The Rocks,SYDNEY,"[-33.858654480855, 151.20866257325946]"
5050831.0,The Priory,"Manning Road, Gladesville",HUNTERS HILL,"[-33.83726484725215, 151.13946119701515]"
5014203.0,Merembra Homestead,218 Gormans Hill Road Bathurst,BATHURST REGIONAL,"[-33.450555712939185, 149.5888189439933]"
5011979.0,Cowra Railway Station and yard group,"Blayney-Harden railway, Cowra",COWRA,"[-33.83457516894201, 148.70015635116505]"
5001030.0,Susannah Place,58-64 Gloucester Street The Rocks,SYDNEY,"[-33.86005677575112, 151.2074443302454]"
5051382.0,Bridge over Tunks (Pearces) Creek,"Main road 161, Galston",HORNSBY,"[-33.66568568945607, 151.0793240034481]"
5054666.0,"Rathmines Park, former RAAF Seaplane Base","Dorrington Road, Rathmines",LAKE MACQUARIE,"[-33.03926883216445, 151.59214969517387]"
5044707.0,Gladesville Drill Hall,144 Ryde Road Gladesville,RYDE,"[-33.82275223385633, 151.12555872294092]"
5012150.0,Queanbeyan rail bridges over Queanbeyan and Burbong Rivers,NULL,QUEANBEYAN-PALERANG REGIONAL,"[-35.34236267313804, 149.23166532637765]"
5045073.0,Iolanthe,691 Pacific Highway Gordon,KU-RING-GAI,"[-33.75917729808384, 151.15426772833757]"
5012254.0,Victoria Street Railway Station group,"Main Northern railway, East Maitland",MAITLAND,"[-32.75093369024795, 151.59368007240144]"
5045378.0,Maitland Post Office,381 High Street Maitland,MAITLAND,"[-32.733643540669554, 151.55724481866193]"
5012001.0,Dunedoo Railway Station and yard group,"Wallerawang-Gwabegar railway, Dunedoo",WARRUMBUNGLE SHIRE,"[-32.01537932313805, 149.3970394003933]"
5045277.0,House of Bodleigh,"24, 26 Kent Street Millers Point",SYDNEY,"[-33.8588731364033, 151.20380854892403]"
5045047.0,Building,161 Sussex Street Sydney,SYDNEY,"[-33.87008149946068, 151.2035822254526]"
5054880.0,Sydney Opera House,"Circular Quay East, Sydney",SYDNEY,"[-33.856654731454135, 151.21522676658947]"
5054607.0,Shop and Residence,9 Argyle Place Millers Point,SYDNEY,"[-33.858570916346636, 151.20322408004807]"
5012227.0,Sydenham Railway Station group,"Illawarra railway, Sydenham",INNER WEST,"[-33.91446783531654, 151.16655264279945]"
5051488.0,NSW Fire Brigades No 10 Vehicle Number Plates,NULL,PENRITH,"[-33.74758247246243, 150.69316206065577]"
5044981.0,Bonegilla House,587 Kiewa Street Albury,ALBURY,"[-36.075755651650866, 146.91621697627]"
5051271.0,Junee Post Office,119 Lorne Street Junee,JUNEE,"[-34.87119756048437, 147.58433218524243]"
5053417.0,St Stephen's Uniting Church,197 Macquarie Street Sydney,SYDNEY,"[-33.8673105552315, 151.21204421261424]"
5045703.0,"Sydney Harbour Bridge, approaches and viaducts (road and rail)","Bradfield Highway and North Shore Railway, Milsons Point/Dawes Point",SYDNEY,"[-33.85441673889465, 151.20940457272195]"
5045225.0,Clear Oaks Moxey's Farm House,135 Francis Street Richmond,HAWKESBURY,"[-33.59354327051521, 150.74929821981098]"
5045115.0,Bathurst District Hospital,"Howick Street, Bathurst",BATHURST REGIONAL,"[-33.406171713191966, 149.57229692182963]"
5053226.0,Terraces,46-56 Gloucester Street The Rocks,SYDNEY,"[-33.85975868874461, 151.20739757329216]"
5045304.0,Wyoming,25 Wharf Road Birchgrove,INNER WEST,"[-33.85099906764393, 151.1855488275899]"
5051263.0,Brough House,"Church Street, Maitland",MAITLAND,"[-32.73503616629625, 151.5531987660287]"
5045662.0,Bourke Court House,"Richard Street, Bourke",BOURKE,"[-30.089660623512252, 145.9372533726489]"
5045436.0,Fernhill,"Mulgoa Road, Mulgoa",PENRITH,"[-33.825162380029305, 150.6386207983108]"
5045534.0,"Building, outbuildings, grounds, trees",49 - 51 Bosworth Street Richmond,HAWKESBURY,"[-33.59757395926053, 150.74620624772302]"
5045223.0,Salisbury Court,1-7 Salisbury Road Rose Bay,WOOLLAHRA,"[-33.87272255247929, 151.25707437244864]"
5012096.0,Marrickville Railway Station group,"Bankstown railway, Marrickville",INNER WEST,"[-33.91393326710211, 151.15356181173294]"
5012234.0,"Tallong Railway Station, yard and water supply","Main Southern railway, Tallong",GOULBURN MULWAREE,"[-34.71848284666011, 150.088340347081]"
5045219.0,Seymours House,24 Bosworth Street Richmond,HAWKESBURY,"[-33.59634684439189, 150.74773543966634]"
5012239.0,Tarana Railway Station and yard group,Main Western Railway,LITHGOW,"[-33.52406053731773, 149.90700255950765]"
5012055.0,Henty Railway Station and yard group,Main Southern railway Henty,GREATER HUME SHIRE,"[-35.51803253009768, 147.03543586459006]"
5045612.0,Kinchega Woolshed,15km south-west of Menindee,CENTRAL DARLING,"[-32.47534425803949, 142.3431675788779]"
5045394.0,Trust Building,72-72a Castlereagh Street Sydney,SYDNEY,"[-33.86931987504247, 151.20987018665554]"
5045338.0,Hastings Historical Society Museum,22 Clarence Street Port Macquarie,PORT MACQUARIE-HASTINGS,"[-31.42935840191874, 152.91006107237976]"
5045667.0,Linsley Terrace,"21, 23 Lower Fort Street Millers Point",SYDNEY,"[-33.855896172736564, 151.20760063578132]"
5045031.0,Lake Innes House ruins and environs,"The Ruins Way, Port Macquarie",PORT MACQUARIE-HASTINGS,"[-31.49633936380412, 152.87395584388483]"
5012211.0,Rydal Railway Station group,"Main Western railway, Rydal",LITHGOW,"[-33.483826548067015, 150.0317196148327]"
5051546.0,Corowa Courthouse,8 Church Street Corowa,FEDERATION,"[-35.998292268560796, 146.38966809172092]"
5045506.0,"Whitley, outbuildings, entry gate, garden","217 Oldbury Road, Sutton Forest",WINGECARRIBEE,"[-34.54525137644305, 150.3339709852806]"
5051274.0,Broken Hill Post Office,258-260 Argent Street Broken Hill,BROKEN HILL,"[-31.958128779845072, 141.46527735609544]"
5051436.0,Sewage Pumping Station 1,"William Henry Street, Ultimo",SYDNEY,"[-33.877353366116736, 151.1993530820817]"
5045090.0,Wales House,64-66 Pitt Street Sydney,SYDNEY,"[-33.86532511393537, 151.2090223483129]"
5045736.0,Armidale Railway Station & Stationmaster's residence,"240 Brown Street, Armidale",ARMIDALE REGIONAL,"[-30.515848485427863, 151.65213334783527]"
5045409.0,APA Building,53-63 Martin Place Sydney,SYDNEY,"[-33.86799889013006, 151.21090648668468]"
5012042.0,Burrinjuck Dam Site (Greater),Burrinjuck,YASS VALLEY,"[-34.990327261599056, 148.58887842477625]"
5014095.0,Currango Homestead,Kosciuszko National Park,SNOWY MONARO REGIONAL,"[-35.726700297192814, 148.69292196841158]"
5045359.0,CBC Bank (former),21 Auckland Street Bega,BEGA VALLEY,"[-36.67008519885459, 149.8411983808122]"
5001279.0,Booloominbah,51-61 Trevenna Road Armidale,ARMIDALE REGIONAL,"[-30.48829181351597, 151.64470627324985]"
5045156.0,Mulholland's Farm,9 Pixie Avenue Green Point,CENTRAL COAST (NSW),"[-33.46318035694893, 151.3567836642439]"
5054664.0,Currawong Workers' Holiday Camp,Currawong Beach,NORTHERN BEACHES,"[-33.59525294032447, 151.2975818569173]"
5060554.0,"Great North Road, Between Mt Manning and Wollombi","between , Mt Manning and Wollombi",CESSNOCK,"[-33.023038221821494, 151.1321553758574]"
5012249.0,Tumut Railway Station group,Tumut NSW,SNOWY VALLEYS,"[-35.295439416496315, 148.20990030977097]"
5012304.0,David Berry Hospital Precinct,"Beach Road, Berry",SHOALHAVEN,"[-34.77557282256665, 150.71482227019234]"
5045598.0,Dundee Arms Hotel,171 Sussex Street Sydney,SYDNEY,"[-33.87032420846324, 151.20359174541863]"
5012134.0,Picton Railway Station group,"Main Southern Railway, Picton",WOLLONDILLY,"[-34.17908770513458, 150.61270639258015]"
5045632.0,King George Hotel (former) and Haymarket Post Office,"631, 633-635 George Street Sydney",SYDNEY,"[-33.87843508666965, 151.2051940821009]"
5045293.0,Big House Hotel,20 Sussex Street Sydney,SYDNEY,"[-33.865178857413774, 151.2034478821296]"
5001040.0,Dawn Fraser Swimming Pool,"Glassop Street, Balmain",INNER WEST,"[-33.85342753350986, 151.17320752602853]"
5045152.0,Lower Hawkesbury Wesleyan Chapel and site,"Wisemans Ferry Road, Gunderman",CENTRAL COAST (NSW),"[-33.421779414572086, 151.03442405906742]"
5012303.0,Tomaree Holiday Lodge,"Shoalhaven Road, Shoal Bay",PORT STEPHENS,"[-32.7148951676959, 152.18409934001917]"
5012235.0,Tamworth Railway Station and yard group,"Main Northern railway, Tamworth",TAMWORTH REGIONAL,"[-31.087619710162265, 150.9311101668809]"
5045227.0,Terrace,1-63 Windmill Street Millers Point,SYDNEY,"[-33.85783125045449, 151.2044349099742]"
5045281.0,Terrace,42 Kent Street Millers Point,SYDNEY,"[-33.85934476340976, 151.2038420958559]"
5055543.0,"Central Mine Manager's Residence, former","Piper Street, South Broken Hill",BROKEN HILL,"[-31.97571850077241, 141.46167094030633]"
5053135.0,New Italy Settlement,2 New Italy Road New Italy via Woodburn,RICHMOND VALLEY,"[-29.153297937691033, 153.29645801799688]"
5045426.0,Beulah,"767 Appin Road, Gilead",CAMPBELLTOWN (NSW),"[-34.139824789278265, 150.78143303426526]"
5045041.0,Terrace Houses,163-169 Sussex Street Sydney,SYDNEY,"[-33.870190959462306, 151.2035917454365]"
5051466.0,Woronora Dam,"Woronora Dam Road, Waterfall",SUTHERLAND SHIRE,"[-34.11280407788142, 150.93133591914292]"
5045100.0,"Cronulla Fisheries Centre, The",202 Nicholson Parade Cronulla,SUTHERLAND SHIRE,"[-34.072915974771846, 151.14883648306377]"
5045663.0,Llanarth,120 Eglington Road Llanarth,BATHURST REGIONAL,"[-33.395382163681205, 149.5557703945101]"
5012115.0,"Mudgee Railway Station, yard and locomotive yard","Wallerawang-Gwabegar railway, Mudgee",MID-WESTERN REGIONAL,"[-32.60122900183632, 149.58773845017473]"
5051374.0,Lansdowne Bridge,"Hume Highway, Lansvale",FAIRFIELD,"[-33.88995024863657, 150.9671680956555]"
5045123.0,Picton railway viaduct over Stonequarry Creek,"Main Southern Railway, Picton",WOLLONDILLY,"[-34.17764732704489, 150.6118308268973]"
5051560.0,Grave of Windradyne,"Brucedale, 1361 Sofala Road Sofala",BATHURST REGIONAL,"[-33.30275660172741, 149.60982164527294]"
5051444.0,Sewage Pumping Station 271,"Carrington Road, Marrickville",INNER WEST,"[-33.91568731165888, 151.15940542866025]"
5054714.0,Ashton and its grounds,102 Elizabeth Bay Road Elizabeth Bay,SYDNEY,"[-33.87097421588995, 151.22951940762354]"
5045241.0,Stone House,"49, 51 Kent Street Millers Point",SYDNEY,"[-33.859151880364266, 151.2033694669493]"
5053114.0,Dawes Point Battery remains,NULL,SYDNEY,"[-33.855046252913525, 151.20955933661543]"
5011975.0,Coonamble Railway Station and yard group,"Dubbo-Coonamble railway, Coonamble",COONAMBLE,"[-30.95593879595809, 148.37997874202992]"
5051387.0,Vacy Bridge over Paterson River,"Main Road 128, Vacy",DUNGOG,"[-32.53762771904795, 151.57610147105]"
5045719.0,Meroogal,35 West Street Nowra,SHOALHAVEN,"[-34.875437069109935, 150.59268881201243]"
5045586.0,Stoneleigh,1 Darley Street Darlinghurst,SYDNEY,"[-33.877560750003575, 151.21954114416593]"
5045266.0,Durham Hall,207 Albion Street Surry Hills,SYDNEY,"[-33.88425147280898, 151.21695664863702]"
5045732.0,Mudgee Town Hall,64 Market Street Mudgee,MID-WESTERN REGIONAL,"[-32.59050570671731, 149.5872491605424]"
5045246.0,Terrace,"83, 85 Kent Street Millers Point",SYDNEY,"[-33.86001701237503, 151.2034199248261]"
5045084.0,Warehouse (former),16-18 Bulletin Place Sydney,SYDNEY,"[-33.86267571998155, 151.20971539856933]"
5045268.0,MLC Building,42-46 Martin Place Sydney,SYDNEY,"[-33.86735308900621, 151.209629028954]"
5053165.0,Glenmore Hotel,96-98 Cumberland Street The Rocks,SYDNEY,"[-33.85869605374119, 151.20744031442854]"
5000843.0,Terrace,"62, 64 Argyle Place Millers Point",SYDNEY,"[-33.8580567255375, 151.20530674881928]"
5045383.0,Armidale Post Office,158-160 Beardy Street Armidale,ARMIDALE REGIONAL,"[-30.513863988812975, 151.66685700225884]"
5001370.0,Goulburn Court House and Residence,4 Montague Street Goulburn,GOULBURN MULWAREE,"[-34.755720692336766, 149.71909394645235]"
5045164.0,Busby's Bore,"Centennial Park to College Street, Surry Hills",SYDNEY,"[-33.88735264333366, 151.22234025345017]"
5045525.0,Terrace Building,23-27 Johnston Street Windsor,HAWKESBURY,"[-33.60679268504976, 150.81954191710466]"
5053142.0,"ASN Hotel Building (former), Visa Offices",91 George Street The Rocks,SYDNEY,"[-33.859326875851, 151.20856884318263]"
5045555.0,Palisade Hotel,35-37 Bettington Street Millers Point,SYDNEY,"[-33.85796013624571, 151.20218877627804]"
5053140.0,Argyle Terrace - Caminetto's Restaurant,13-15 Playfair Street The Rocks,SYDNEY,"[-33.8581082668146, 151.2082706113887]"
5045442.0,Nugal Hall,16-18 Milford Street Randwick,RANDWICK,"[-33.91517429247684, 151.2431832737257]"
5000659.0,Davidson Whaling Station,35km South Of Eden,BEGA VALLEY,"[-37.11169052730223, 149.915741464339]"
5011971.0,Circular Quay Railway Station group,"City Railway Loop, Sydney",SYDNEY,"[-33.861350073084125, 151.21091354157596]"
5045282.0,Cliffbrook,45-51 Beach Street Coogee,RANDWICK,"[-33.913752043061784, 151.26023017147568]"
5045566.0,"Scots Presbyterian Church, Land and Trees","Shoalhaven Street, Kiama",KIAMA,"[-34.67036874571523, 150.85512946052748]"
5053164.0,Gannon House & Shop,45-47 Argyle Street The Rocks,SYDNEY,"[-33.85932908083199, 151.20836524221139]"
5044744.0,Casino Post Office,102 Barker Street Casino,RICHMOND VALLEY,"[-28.86438091127636, 153.04704909340265]"
5045707.0,Narrabri Gaol and Residence,"Bowen Street, Narrabri",NARRABRI,"[-30.328597131575712, 149.7860768851331]"
5045308.0,Wooden Terraces,24-40 Collins Street Kiama,KIAMA,"[-34.668249149595674, 150.85398837298212]"
5052982.0,Oaklands,"Princes Highway, Pambula",BEGA VALLEY,"[-36.93321365950835, 149.8631996864106]"
5011973.0,Cooerwull Railway footbridge,Top Points Zig Zag Railway Lithgow,LITHGOW,"[-33.47161413203727, 150.18962315196018]"
5012052.0,Hawkesbury River Rail Bridge and Long Island Group,"Main Northern railway, Brooklyn",CENTRAL COAST (NSW),"[-33.533854405432685, 151.2285707768627]"
5045001.0,Railway Workshops (former),"Sloane Street, Goulburn",GOULBURN MULWAREE,"[-34.75964961325089, 149.7178055621406]"
5045118.0,The Barn - Scout Hall,3a Avenue Road Mosman,MOSMAN,"[-33.83709731101185, 151.23336177662378]"
5051368.0,Crankies Plain Bridge,Main Road 91 Bombala,SNOWY MONARO REGIONAL,"[-36.898221125634386, 149.2691770879366]"
5051397.0,Parramatta District Hospital - Brislington and Landscape,10 George Street Parramatta,PARRAMATTA,"[-33.81295576732997, 151.0021099218843]"
5012241.0,Taree rail bridge over Manning River,Near Mount George North Coast railway Taree,MID-COAST,"[-31.883461796220246, 152.1691836870019]"
5044709.0,Trocadero,69-77 King Street Newtown,SYDNEY,"[-33.8924312819296, 151.18550209204108]"
5045531.0,Glenfield Farm,88 Leacocks Lane Casula,LIVERPOOL,"[-33.95836419555733, 150.9069693462136]"
5053156.0,Coroner's Court (former) - Shops & offices,102-104 George Street The Rocks,SYDNEY,"[-33.858452806913306, 151.2093018001951]"
5012026.0,Greta Railway Station group,"Main Northern railway, Greta",CESSNOCK,"[-32.68631824597629, 151.38399534951157]"
5045169.0,Old Queanbeyan Hospital - Rusten House,"Antill Street, Queanbeyan",QUEANBEYAN-PALERANG REGIONAL,"[-35.34851667831953, 149.23330256034157]"
5051434.0,Potts Hill Reservoirs 1 & 2 and Site,"Cooper Road, Potts Hill",CANTERBURY-BANKSTOWN,"[-33.8935763347252, 151.0326724087815]"
5053551.0,"Mobile Cook's Galley, Museum of the Riverina",Botanic Gardens Site (BGS) Baden Powell Drive Wagga Wagga (Museum of the Riverina),WAGGA WAGGA,"[-35.12783700020434, 147.36765186577722]"
5045129.0,Old London Bank Building,17 Sturt Street Bourke,BOURKE,"[-30.089381108338884, 145.93487440497768]"
5011974.0,Cooma Railway Station and yard group,"Bradley Street, Cooma",SNOWY MONARO REGIONAL,"[-36.2361118018835, 149.13556252446557]"
5044972.0,Victoria Theatre (former),8-10 Perkins Street Newcastle,NEWCASTLE,"[-32.92689170112192, 151.77860686460608]"
5045530.0,Swifts,68 Darling Point Road Darling Point,WOOLLAHRA,"[-33.86945217769772, 151.23827377257624]"
5045473.0,St Peter's Anglican Church,187-209 Princes Highway St Peters,INNER WEST,"[-33.91376605428254, 151.1769655404014]"
5045215.0,Stone Cottage & Wall,14-16 Merriman Street Millers Point,SYDNEY,"[-33.857052113218224, 151.20196282143212]"
5045059.0,Don Bank,6 Napier Street North Sydney,NORTH SYDNEY,"[-33.837673512388385, 151.20523871956289]"
5045311.0,Dayton House,37-39 Roger Place Seven Hills,BLACKTOWN,"[-33.78536670074894, 150.92216517696517]"
5056225.0,Malabar Headland,"Franklin Street, Malabar",RANDWICK,"[-33.9583416306322, 151.26299290807225]"
5045697.0,"Peninsula House, Tebbutt's Observatory","Palmer Street, Windsor",HAWKESBURY,"[-33.60724127913619, 150.8313343443719]"
5045257.0,Fitzroy Terrace,6-18 Pitt Street Redfern,SYDNEY,"[-33.89025154764709, 151.20406708367594]"
5011961.0,Burwood rail underbridge,"Great Southern and Western Railway, Burwood",BURWOOD,"[-33.87707923020943, 151.10376363579897]"
5045370.0,Old Marulan Town,"Multiples, Marulan",GOULBURN MULWAREE,"[-34.72974362151737, 149.98446352311842]"
5053191.0,Russell Hotel and shop,143-143a George Street The Rocks,SYDNEY,"[-33.860418481835694, 151.2083231130712]"
5045607.0,Carthona,85 Todman Avenue Kensington,RANDWICK,"[-33.9087126330773, 151.21799693320185]"
5045037.0,Charing Cross,11 Victoria Street Waverley,WAVERLEY,"[-33.9002643452387, 151.25244268140605]"
5044984.0,Transport House,19-31 York Street Sydney,SYDNEY,"[-33.86561615560795, 151.20549464577823]"
5045694.0,Dunara,10 Dunara Gardens Point Piper,WOOLLAHRA,"[-33.86897240900469, 151.25228265063794]"
5045493.0,Stanwell Park Rail Viaduct over Stanwell Creek,"Illawarra railway 56.727 kms, Stanwell Park",WOLLONGONG,"[-34.230297394623165, 150.97382309126988]"
5000868.0,Terrace,"90, 92 Kent Street Millers Point",SYDNEY,"[-33.86044038742724, 151.20394702869388]"
5011942.0,Albion Park Railway Station group,"Princes Highway, Albion Park Rail",SHELLHARBOUR,"[-34.56260196376647, 150.798465908388]"
5045517.0,St Clair,318 Sloane Street Goulburn,GOULBURN MULWAREE,"[-34.75101155572567, 149.7239064293364]"
5000858.0,Terrace Duplexes,"3, 5, 7, 9 High Street Millers Point",SYDNEY,"[-33.86120188837467, 151.20332700368039]"
5045666.0,"Garibaldi, The","Ferry Street, Hunters Hill",HUNTERS HILL,"[-33.83531184876886, 151.15589138992868]"
5053870.0,Pymble Reservoir No.1 (Covered) (WS 0097),"Pacific Highway, Pymble",KU-RING-GAI,"[-33.741332684547, 151.13911137287772]"
